StudentName,SSN,Address,PhoneNumber,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
Ryan Willis,211-61-1682,"550 Avila Hills Suite 682, Jenniferhaven, NC 92562",415-927-6954,1695,16,1,0,2,16.78415906,14,1,1,0,0,0,0,2.398121086,3
Christopher Hodges,806-55-0214,"688 Bryant Flat Suite 629, South Nathaniel, FL 44878",674-242-6246,1696,18,1,0,1,0.639889203,25,0,2,0,1,0,0,0.758814269,4
Shawn Pierce,447-07-5651,"622 Whitaker Orchard, New Annafort, MO 52151",535-138-3490,1697,17,1,1,3,18.80359669,29,0,3,1,0,0,0,1.028865596,4
Jose Reynolds,689-62-9288,"USS Smith, FPO AP 40811",635-661-7408,1698,16,1,0,1,17.84148702,24,0,3,0,1,0,0,1.444476695,4
Robert Brown,530-13-3547,"0544 Ann Well Suite 845, Hodgesville, ID 75842",329-476-9439,1699,16,1,0,2,10.71043832,12,1,2,0,0,0,0,2.214067459,3
Whitney Mendoza,085-30-1100,"77881 Wolfe Junctions, New Sandratown, NC 18113",997-716-3402,1700,17,1,3,2,10.8719115,15,0,4,0,1,1,0,2.511918088,2
Tracy Wells,232-66-0846,"USNS Wilson, FPO AE 79465",697-909-2287,1701,16,0,0,2,13.07555846,6,0,3,0,0,0,0,2.690149803,2
Joseph Cruz,455-03-6303,"13380 Christopher Trail, Sandovalchester, RI 56920",633-583-2040,1702,18,1,2,4,7.741000239,15,0,0,1,0,0,0,1.605274386,4
Donna Oliver,848-15-1647,"9396 Sanchez Isle, West Coreymouth, WY 73774",374-142-7768,1703,15,0,0,1,12.94444567,12,0,3,1,0,1,1,2.709889487,2
Lori Castro,766-19-4069,"26487 Moyer Summit, Alyssaview, RI 83479",921-402-1949,1704,18,1,1,2,0.895367774,13,0,0,0,1,0,0,1.528563501,4
Judith Buchanan,112-55-7629,"0077 Hernandez Locks Apt. 507, South Angelaport, ND 06081",314-306-5860,1705,15,1,3,2,1.080952547,16,1,3,0,1,0,0,1.778569202,4
Scott Johnson,881-18-7070,"50119 White Forks Suite 705, Aprilport, ME 50760",862-561-4965,1706,15,0,0,3,9.144608392,11,0,1,1,0,0,0,2.121964059,3
Danielle Cook,838-30-7212,"800 Timothy Walks, Scottfurt, TN 53588",950-583-6072,1707,18,1,0,1,10.99244602,28,0,3,0,0,0,0,0.405904831,4
Sheila Smith,562-27-8492,"30751 Williams Lake, Robertville, WV 99760",605-313-7296,1708,18,0,0,2,17.75635281,23,0,2,1,0,0,0,1.123926328,4
Nicholas Thompson,528-66-9076,"69428 Danielle Hills, Burtonchester, OH 54329",989-494-9213,1709,18,0,0,2,2.093212678,23,0,3,0,0,0,0,0.870330411,4
Christopher Sexton,290-74-9862,"668 Terri Loaf Apt. 290, North James, TX 44154",731-609-9357,1710,18,0,2,1,16.45295854,19,0,2,1,1,0,0,1.822829208,4
Cody Gray,777-92-9262,"039 Deborah Road Suite 361, Donovanfort, IL 49960",960-800-4995,1711,17,0,3,2,4.200946746,12,0,3,1,0,0,0,2.231182932,3
Barbara Mason,128-16-6480,"4463 Scott Dam Suite 674, Port Tracyside, FL 68330",221-467-7908,1712,16,1,0,1,7.88167297,23,0,1,0,1,1,0,0.966967717,4
Laura Fitzgerald,792-58-3518,"2467 Cole Hills, New Antoniohaven, MN 07783",245-748-4575,1713,15,1,0,2,6.332048697,19,0,4,0,1,0,0,1.691858946,4
Megan Torres,721-80-7715,"15151 Thomas Villages Suite 703, North Richard, CT 78386",848-893-5219,1714,18,0,0,3,8.003105457,14,0,3,0,0,0,0,2.069758206,3
James Nelson,285-05-7539,"09558 Burns Views Apt. 095, Lake Natalieton, HI 29581",545-567-1022,1715,18,1,2,2,3.009909961,23,1,1,1,1,0,0,1.057876127,4
Angela Drake,439-57-4425,"2066 Tammy Course Suite 772, Mitchellbury, ID 46732",336-838-3177,1716,18,1,0,2,10.07140149,20,0,4,0,0,0,0,1.321427207,4
Kristin Ingram,133-88-7584,"Unit 7386 Box 1921, DPO AP 26840",674-750-4278,1717,17,0,1,2,16.0328518,3,1,2,1,0,0,1,3.516940721,0
Melanie Campbell,209-76-5619,"0282 Nicholas Centers, North Christopherborough, OH 53355",495-155-8279,1718,18,1,1,0,8.830680208,21,1,3,0,1,0,1,1.049157002,4
Jared Martin,373-52-2127,"186 Washington Island Apt. 032, Jenniferborough, WV 73084",344-213-4383,1719,18,0,1,1,9.812271518,1,0,3,1,0,0,0,3.486141329,1
Ann Brown,751-66-2394,"PSC 6588, Box 7358, APO AP 42481",398-879-6555,1720,18,0,0,2,16.97535171,27,1,0,1,0,0,1,0.586837405,4
Antonio Gould,274-12-9310,"Unit 3440 Box 3418, DPO AA 47101",504-185-9872,1721,16,1,2,1,14.12116229,17,0,4,0,1,0,0,2.358815897,3
Eric Smith,847-41-0882,"6256 Justin Park Apt. 024, East Allison, NM 86411",359-139-9305,1722,17,1,0,1,9.80908817,1,0,2,0,0,0,0,3.152222286,1
Adam Flores,667-26-0116,"72374 Cameron Gardens Apt. 055, Martinezbury, PA 60551",608-810-3433,1723,18,1,0,2,5.153912964,24,0,1,0,0,0,0,0.587835083,4
Susan Navarro,880-56-5629,"877 Andrea Rest Suite 074, Jimenezstad, LA 15778",303-194-5494,1724,15,0,2,1,17.69853494,14,0,3,1,1,0,1,2.668893329,2
Andrea Hubbard,700-60-5739,"9551 Justin Avenue, Port Nicole, NE 04571",433-989-5715,1725,15,0,2,1,11.54040803,29,0,3,0,0,0,0,0.304372034,4
Aaron Sullivan,390-51-8978,"1188 Michael Pike Suite 069, South Michelle, OK 37555",243-882-7627,1726,15,1,0,2,4.422952202,25,0,0,0,1,0,0,0.280670308,4
Patrick Munoz,142-77-3207,"Unit 6077 Box 2612, DPO AA 98112",901-396-5650,1727,17,1,0,1,5.382395053,18,0,1,1,0,0,0,0.873091197,4
John Burgess,474-82-0098,"8570 Holloway Viaduct, North Jennifer, NM 79882",618-380-4125,1728,17,1,0,3,16.06266178,14,0,3,0,0,0,0,2.330783483,3
Lauren Mason,218-99-3656,"15491 Brown Forest, East Nicholas, NH 83681",258-486-6253,1729,15,1,0,3,0.882911242,25,0,0,1,1,1,0,0.318850909,4
Lisa Smith,279-59-0080,"967 Simpson Groves Apt. 163, Davisville, MD 06358",263-334-1078,1730,18,0,0,2,19.84184374,19,0,4,0,0,0,0,1.792289321,4
James Rice,597-63-8006,"263 Christopher Village, Smithfort, WY 48107",998-247-8441,1731,17,1,0,1,2.607033594,9,0,3,0,1,0,0,2.573219137,2
Lisa Clark,005-51-5813,"02314 Matthew Pine Suite 311, Williamview, HI 50321",994-778-1877,1732,15,0,0,2,15.92137051,27,0,2,0,1,0,0,1.084490126,4
Sarah Osborn,369-29-7867,"32341 Christopher Hill, Heatherchester, MI 82709",210-532-4878,1733,15,0,2,3,7.895506335,23,0,2,1,1,0,1,1.08669668,4
Courtney Adams,740-74-9731,"7098 Edwards Hill, Tonistad, WY 53658",613-355-7163,1734,18,1,1,2,9.844323666,19,0,2,0,0,1,1,1.004112663,4
Tyler Brooks,320-58-9368,"488 Cassandra View, West Wesley, KY 97896",234-604-9627,1735,16,1,1,1,17.61301155,10,1,2,1,0,0,0,2.824604893,2
Anna Lane,155-45-4633,"2987 Phillip Valleys Suite 842, West Karenstad, NH 48936",585-616-8558,1736,17,1,0,2,8.258223792,25,1,3,0,1,1,1,1.364373782,4
Douglas Ortega,840-80-2869,"2124 Jordan Road, West Isabella, AR 83716",808-217-4815,1737,18,0,3,3,10.74987507,9,0,4,0,0,0,1,2.607286401,2
Michele Jones,461-73-1477,"14005 Joshua Alley, Port Christopher, IA 74678",414-333-1365,1738,15,1,2,2,0.985993248,28,1,2,1,0,1,0,0.568468084,4
Krystal Lopez,407-11-6163,"486 Jones Mission, Port Laurafort, VT 67298",410-287-4307,1739,15,1,2,2,0.046949477,22,0,2,0,0,0,1,0.573796193,4
Arthur Davis,647-65-3676,"964 Salinas Glen Apt. 836, West Amandaport, PA 38273",878-865-7321,1740,18,0,2,2,4.89599746,4,0,1,0,0,0,0,2.258071035,3
Daniel Young,394-05-9351,"901 Anderson Shore Apt. 775, Sandersport, HI 86567",644-632-7719,1741,17,1,3,2,13.61166186,8,1,3,0,0,0,0,2.840092975,2
Craig Walls,491-73-5864,"06176 Floyd Trail Suite 921, New Joshua, MN 63942",363-625-4270,1742,16,0,1,0,2.425297867,19,0,3,1,1,0,0,1.683117263,4
Michelle Young,685-31-0950,"13341 Sean Mills Suite 950, Toddport, AK 52554",329-630-7955,1743,16,1,0,2,2.275239176,18,1,3,1,0,0,0,1.72090715,4
Joseph Cordova,745-26-8683,"94772 Carrillo Views, Gordonfort, NM 57749",601-322-2218,1744,15,0,1,0,8.219212161,12,0,0,0,0,0,0,1.537783909,4
Samantha Schmidt,052-11-9821,"43036 Dakota Street Suite 964, Collinsburgh, ID 80344",252-301-4802,1745,17,1,2,2,12.95674077,17,0,3,0,1,0,0,2.063463508,3
Amber Bradley,852-10-2636,"05457 Jones Prairie Suite 207, Jamesbury, KS 77148",874-983-4366,1746,16,1,2,1,14.24143984,16,0,2,1,0,0,0,1.87854751,4
Jacob Mcdonald,748-07-1026,"4042 Nicole Ramp, South Taylor, MA 98311",322-163-3504,1747,17,0,1,2,3.569013482,26,0,3,1,1,0,1,0.863270859,4
Tommy Hansen,327-57-6700,"689 Donald Fords Apt. 632, Melissastad, IA 37359",631-249-5683,1748,17,0,0,1,1.591762947,5,0,3,0,0,0,0,2.513286133,2
Jessica Shannon,891-22-3182,"518 Julia Viaduct, Kathyview, FL 90504",436-882-8388,1749,15,1,0,2,18.80794068,9,0,3,1,1,0,1,2.77216327,2
Ryan Cruz,769-86-2988,"854 Tate Mills, Melanieland, MS 63549",569-329-3033,1750,16,0,3,2,5.213327651,1,1,2,0,0,0,0,2.888385936,2
Kenneth Ruiz,862-70-7205,"804 Nathan Estates Suite 935, North Timothymouth, OH 58260",758-224-5719,1751,18,0,1,1,17.06692995,23,0,3,0,1,0,0,1.337161049,4
John Delgado,439-51-1805,"9700 Margaret Estate, Sanchezland, IN 00512",260-292-3520,1752,15,0,1,1,17.26982901,5,0,0,0,0,0,0,2.370611615,3
Sheryl Brown,436-51-5247,"220 Anthony Tunnel Apt. 018, Alexandrashire, LA 89144",320-804-5321,1753,16,0,0,1,15.45045184,27,0,3,0,0,1,0,0.854464648,4
Julie Shepard,658-93-0958,"3120 Julie Pines, Lake Kristyville, MA 98963",251-474-8513,1754,16,1,0,3,3.376672133,27,1,0,0,0,0,0,0.322641827,4
Brittany Harvey,536-66-5144,"56187 Patrick Plaza, Wilsonberg, MI 27379",902-939-3414,1755,16,1,2,2,16.43602919,20,0,2,1,1,0,0,1.834226997,4
Jennifer Williams,041-10-7192,"075 White Village Suite 022, Bentonside, VT 87852",635-233-8485,1756,16,0,1,2,15.38501118,12,0,1,0,0,0,0,1.990060452,4
Colton Walsh,779-68-0656,"8758 Munoz Roads, Adriennefort, TX 46474",411-301-9590,1757,16,0,2,1,11.9344598,17,1,3,0,1,0,0,2.226983394,3
Ricky Mason,806-14-1129,"12143 Denise Mountain, South Nicholas, WY 65196",476-326-7360,1758,17,0,0,2,6.744040703,6,0,2,0,0,0,1,2.608386898,2
Michelle Smith,705-45-5332,"0354 Wanda Village Apt. 451, North Amyville, MD 46958",391-640-9455,1759,15,0,1,3,5.250172085,1,0,3,1,0,0,0,3.406339082,1
Jordan Fritz,550-73-3520,"2733 Jessica Branch Apt. 981, New Veronica, AL 21522",483-330-7030,1760,17,1,0,3,2.437784242,28,1,3,1,0,0,0,0.867034374,4
Thomas Hayden,822-90-2414,"346 Martinez Fall Suite 652, West Amymouth, WA 83982",686-601-4926,1761,18,1,2,2,10.19514134,13,1,3,0,1,0,0,2.166091325,3
Danny Smith,110-59-9615,"6385 Sullivan Dam, Port Sarah, IL 53164",834-202-3460,1762,16,0,0,0,11.70521751,4,0,1,0,1,0,0,2.422928333,3
Anthony Harper,871-62-6045,"4715 Williams Motorway, Campbellport, DE 90595",771-259-8751,1763,15,0,0,1,7.18677981,17,0,3,0,1,0,0,1.509557878,4
Kenneth Chung,603-88-6731,"45313 Wu Estate Apt. 620, Michaelchester, TN 83125",971-604-3428,1764,16,0,1,0,9.507181354,10,1,2,0,1,0,0,2.443857264,3
Christina Saunders,604-96-0078,"Unit 4147 Box 0935, DPO AA 51549",584-841-5895,1765,15,1,3,1,7.270289147,9,0,0,0,0,0,0,2.003828379,3
Michelle Burns,338-93-0527,"9486 Jennifer Plaza Apt. 816, Adrianstad, DC 31619",333-371-2238,1766,17,0,0,1,12.82012115,10,1,1,0,1,0,0,2.465306489,3
Dakota Smith,238-87-8739,"208 Shields Loop, North Lindaborough, MD 44256",396-700-6201,1767,15,1,2,1,18.02518416,26,0,1,1,0,1,0,0.844792002,4
David Dennis,165-48-0927,"9814 Cortez Lodge Apt. 676, South Anthonyfurt, MI 90580",405-458-9150,1768,18,0,0,1,3.278405241,1,0,0,0,1,0,0,2.731058898,2
Robert White,337-17-9274,"591 Jennifer Parkways Suite 003, Lauraborough, NC 92423",669-407-8133,1769,18,1,0,3,7.628176198,14,0,2,0,0,0,0,1.736011489,4
Joanna Duran,347-64-1178,"48471 Barrett Crest, North Bernardshire, WV 50005",334-704-2982,1770,15,0,0,2,2.817372079,6,1,0,0,1,0,0,2.589670731,2
Patricia Mitchell,560-63-1192,"92543 Bean Haven, West Christineborough, CT 19469",737-186-6712,1771,15,1,0,3,12.49887541,8,1,2,1,0,0,0,2.742361123,2
Edward Woods,273-67-8194,"41724 Leah Glen, Melissamouth, IN 45808",484-967-3003,1772,15,0,1,2,14.57741019,4,0,1,0,0,0,0,2.49591944,3
Nicholas Brown,135-69-0493,"5812 Manning Loop, Port Alejandro, CO 39770",681-791-4413,1773,15,0,0,1,18.63825465,6,1,1,0,0,1,0,2.853437194,2
Jessica Pineda,246-41-1467,"65493 Angel Run Suite 340, North Jeffreyshire, MT 71655",266-942-9675,1774,18,0,0,2,5.577438525,19,0,4,1,0,0,0,1.591347992,4
James Morales,276-98-2988,"24883 Jennifer Mall Apt. 104, East Stephen, GA 63956",340-107-3042,1775,16,1,3,1,19.00422412,1,0,2,0,0,1,0,3.209673328,1
Martin Hall,767-56-2987,"96999 Mary Vista Suite 931, Frostville, AR 06453",448-678-9397,1776,15,0,0,2,1.265253436,2,1,1,0,1,0,0,3.127617865,1
Allison Flores,815-69-4828,"19955 Chad Lake, North Christopher, SC 34227",713-529-2790,1777,15,1,2,1,12.06027727,1,1,2,0,1,1,1,3.453275897,1
Leslie Lee,322-73-0635,"858 Jeffrey Isle Apt. 268, Port Rebecca, OR 45957",268-490-8423,1778,18,1,0,4,1.142654387,20,1,1,1,0,0,0,0.822773567,4
April Edwards,420-23-7338,"25525 Charles Viaduct, East Jefferyshire, SD 46149",845-962-2834,1779,18,0,1,1,17.87548376,21,1,0,0,0,0,0,1.217335228,4
Cody Juarez,838-57-5366,"78582 Garcia Rue Apt. 117, Cameronfurt, IN 29510",842-103-9550,1780,17,0,0,1,10.59618114,22,0,0,1,0,0,0,0.762684311,4
Manuel Thomas,533-49-0227,"415 Brown Hills Suite 636, South Stephanieton, KS 26759",840-716-5219,1781,15,0,0,3,13.38696702,18,0,4,0,1,1,0,2.145848671,3
Nicole Taylor,397-66-8699,"40664 Paul Islands, Rogershaven, KS 97486",370-254-1615,1782,17,1,0,0,16.63147852,3,1,3,0,0,0,0,3.299131002,1
Cindy Wright,288-90-6588,"062 Friedman Camp, Samuelbury, SD 58222",485-270-4002,1783,18,0,0,2,3.00621245,23,0,3,1,0,1,0,1.170812285,4
Jean Rosario,329-36-6272,"001 Katherine Land, North Davidmouth, OK 53800",593-474-3532,1784,18,1,0,2,0.771831239,19,0,4,0,0,0,1,1.424595653,4
Bryan Vasquez,678-76-4009,"273 Diaz Knoll, North Kristine, ID 80327",708-571-7349,1785,16,1,1,3,17.57762292,6,0,4,0,0,0,0,2.902659367,2
Kristen Casey,170-53-9025,"40058 Whitney Brooks, North Jaredmouth, OK 37692",456-512-3775,1786,15,0,2,4,6.298664549,27,0,3,0,0,1,0,0.691477419,4
Jacob Jimenez,487-87-1626,"2510 Chandler Springs Suite 861, West Anthonystad, NM 15338",516-652-4376,1787,17,0,2,4,2.579578159,21,1,3,1,0,1,1,1.8865425,4
Jack Long,505-08-5917,"281 Jose Cove Apt. 656, Newtonstad, VT 54303",941-992-6064,1788,18,0,1,0,9.369224742,6,0,2,0,0,0,1,2.635341351,2
Brian Rodriguez,694-17-3473,"6260 Melissa Green Suite 124, South Brendaburgh, SC 58044",940-710-8218,1789,18,0,0,3,11.96612151,16,1,1,0,0,0,0,1.500339419,4
Jaime Pierce,790-05-9656,"744 Jennifer Fields, East Andrea, SD 68334",663-502-7569,1790,17,0,0,2,0.619412068,18,0,2,0,0,1,0,1.235553816,4
Rhonda Campbell,864-47-6501,"73619 Juan Spring Suite 884, Edwardborough, SD 72837",419-144-8705,1791,16,0,0,2,5.497913165,21,0,2,0,0,0,0,0.604613406,4
Paul Pratt,157-77-7577,"3250 Lisa Spurs, New Jesseview, KY 67018",234-271-5783,1792,18,1,0,1,0.655997486,15,0,4,0,0,0,0,1.388138976,4
Tara Garrett,380-26-1257,"6867 Yang Camp Apt. 925, Williamberg, PA 63157",231-743-3658,1793,15,1,1,2,8.406707784,2,0,2,0,0,1,0,3.300552206,1
Michael Holmes,889-42-9759,"559 Smith Loop Suite 206, New Leslieburgh, WV 85544",621-440-4658,1794,18,1,1,4,17.90200058,14,0,3,0,0,0,1,2.168641593,3
Benjamin Scott,853-50-9875,"46053 Kayla Canyon, Marthashire, DC 36462",293-727-4465,1795,15,0,0,3,19.65304823,13,0,2,1,1,0,0,2.79726748,2
John Robinson,354-90-5629,"112 Mcpherson Haven, Adamland, LA 85758",210-154-6453,1796,17,1,0,2,12.74095107,14,0,1,0,0,0,0,1.717458615,4
Roberta Alvarado,487-44-4674,"1825 Osborne Mountain Suite 795, South Melissa, OR 84277",711-590-4817,1797,15,1,2,0,3.232753876,13,0,2,0,1,0,0,1.687900492,4
Caleb Rodriguez,412-49-9632,"72584 Jacobson Lights Apt. 132, Katieside, TN 42025",939-448-9826,1798,17,1,2,1,18.1169878,6,0,2,1,0,0,0,2.952145863,2
Molly Jones,318-17-1493,"3663 Katherine Estates, Lake Evan, RI 69640",659-177-4763,1799,15,1,0,3,10.32495646,24,0,2,1,0,0,0,0.963375009,4
Patricia Taylor,060-15-0369,"11353 Paul Dam Suite 817, Johnsonbury, AL 99097",902-742-6666,1800,17,1,3,2,3.074986242,2,0,2,1,0,0,0,3.334971828,1
Jeremy Golden,829-87-4423,"3494 Pierce Trail, South Bonnie, NJ 72506",287-824-5776,1801,15,0,3,2,18.43453339,29,0,1,0,0,0,0,0.443640655,4
Allison Carlson,778-25-2124,"728 Williams Plain, South Barbara, LA 94317",752-894-6637,1802,16,0,0,0,15.14938101,16,1,2,1,0,0,0,1.955791739,4
Benjamin Dunlap,839-79-5305,"515 Sarah Park, Lake Gregory, CT 69660",642-906-1676,1803,15,1,0,2,14.63410545,9,0,3,1,1,0,0,2.850351339,2
Robin Ballard,366-30-0011,"51737 Petersen Corners Apt. 477, Lake Sharon, KS 45535",986-681-2390,1804,15,1,1,2,14.18361408,14,1,2,0,1,0,0,2.370067422,3
Chase Jackson,114-65-6884,"55439 Andrew Burg Apt. 515, Lake Lisa, ID 66851",966-840-3260,1805,16,1,3,3,4.006796422,28,1,2,0,0,0,0,0.152590779,4
Rebecca Herring,388-08-5107,"885 Karen Locks Suite 800, Fraziershire, LA 88785",737-365-1281,1806,18,0,2,2,4.220133834,5,0,0,0,0,0,0,2.123043127,3
Deborah Watts,043-09-2749,"64290 Jesse Forges, Port Charlestown, OK 46242",920-381-3034,1807,18,0,0,1,13.76585997,27,1,1,1,0,1,1,0.922013232,4
Julie Dennis,831-69-5362,"902 Montoya Road, Port Eric, IA 09321",399-202-3483,1808,15,1,0,2,4.394455002,16,0,2,0,0,0,1,1.428993238,4
Timothy Martinez,546-41-6859,"2143 Kelly Fork Suite 618, South Cody, FL 55685",695-735-8204,1809,16,0,1,0,8.773433936,16,1,2,0,1,0,0,1.893440916,4
George Snyder,397-81-9136,"PSC 6495, Box 4461, APO AA 33867",657-624-3069,1810,15,0,1,4,15.64003651,13,1,2,0,0,0,0,1.939584666,4
Curtis Taylor,078-29-4035,"50735 Amy Motorway, Peterfurt, NY 96870",967-352-1058,1811,17,1,0,1,15.67905036,23,0,3,1,1,0,0,1.511276997,4
Brian Payne,720-23-4257,"182 Melanie Green, Port Jon, TN 93684",593-148-8114,1812,17,0,2,2,9.065235451,24,0,1,0,0,1,0,0.825604174,4
Robert Wise,822-21-3180,"54012 Quinn Inlet Apt. 838, Tammyfort, KY 55281",526-320-4335,1813,15,0,1,1,15.84379877,17,0,0,1,0,0,0,1.764354309,4
Renee Conway,414-90-3523,"049 Aguilar Ports, West Stacey, IL 36976",908-982-5067,1814,18,1,2,2,16.77243592,24,0,2,1,0,0,0,1.2955949,4
Anne Turner,542-93-5627,"4021 Parsons Springs, Hickstown, MA 09000",566-814-8022,1815,18,0,2,2,13.09551503,4,0,2,0,0,0,0,2.473717178,3
Stephen Campbell,511-82-5103,"6768 Angela Road Suite 272, New Melanieland, LA 60434",871-425-9193,1816,15,0,2,2,4.568517046,28,0,2,0,0,1,0,0.019798485,4
Charles Pierce,224-32-6826,"27819 Nicholas Glen Apt. 874, East Amandafurt, SD 99808",501-521-6323,1817,15,1,0,1,5.480235608,7,0,3,0,0,0,0,2.202958506,3
Erika Preston,531-88-5678,"6859 Melissa Roads, Michaelfort, IA 62220",548-105-7498,1818,17,0,1,1,6.296823108,6,0,3,1,0,0,0,3.040025436,1
Matthew Ware,554-20-4222,"80289 Christine Rapids Suite 963, Timothychester, NV 31627",880-261-9832,1819,18,0,0,1,2.336082155,22,1,1,1,0,0,0,1.069079987,4
Michael Hooper,408-96-4293,"2432 Campbell Lodge Suite 819, Perezland, ND 56521",325-620-9027,1820,15,1,1,2,5.463192407,3,1,4,1,0,0,0,3.941760022,0
Riley Davis,297-93-2811,"294 Ryan Forge Suite 269, Petersonfort, NM 89604",277-910-5370,1821,17,1,0,0,4.190384486,17,0,1,0,0,1,0,1.482595973,4
David Atkinson,833-55-2924,"59109 Blake Stream Suite 760, Kelseyberg, TX 87451",668-440-3553,1822,18,1,1,2,9.106574996,4,0,3,0,1,0,0,3.042275369,1
Brenda King,710-77-3990,"066 Cruz Village Suite 164, Kimshire, GA 93115",874-902-5675,1823,16,0,0,3,18.16875096,15,0,3,0,1,0,0,2.10396651,3
Tamara White,420-89-8726,"578 Cindy Court Suite 895, New Jeremy, VA 68236",294-766-5349,1824,17,1,0,3,2.089606335,13,0,3,0,0,0,0,1.787522329,4
Michelle Cox,121-26-7474,"Unit 0538 Box 4312, DPO AA 20409",644-553-9523,1825,18,0,0,2,14.40535848,26,1,1,1,0,0,1,1.100381883,4
Gabriel Poole,808-81-0286,"6223 Johnson Branch, Stevenbury, NC 80982",318-154-6297,1826,18,1,0,2,13.74566009,26,0,2,0,0,0,0,0.854558289,4
Edgar Brown,802-91-6876,"4160 Chang Alley Suite 834, North Christine, MS 50112",587-281-9557,1827,17,0,2,0,1.915083973,18,0,2,0,1,0,1,1.199651388,4
Ana Mcdonald,310-89-0188,"PSC 2492, Box 8860, APO AA 51058",985-251-7484,1828,16,1,2,2,18.4514481,13,1,1,0,0,0,0,2.591940919,2
Jean Sanchez,155-87-0515,"789 Larson Route Apt. 684, North Ray, KS 12494",663-223-8759,1829,17,1,1,3,11.36944404,8,1,0,0,0,0,1,2.282212745,3
Patrick Zhang,171-37-7684,"4202 Marissa Port Suite 525, Duncanbury, MS 79817",891-170-3278,1830,18,1,0,1,7.274510423,5,0,2,0,0,0,0,2.754877493,2
Carolyn Rodriguez,281-69-0695,"7423 Rhonda Burg, North Jamesmouth, UT 81331",455-599-6125,1831,15,1,0,2,15.13077167,16,0,2,0,1,0,0,1.921268647,4
Olivia Hudson,176-92-8972,"9842 Andrew Field Apt. 002, Myersmouth, AZ 92699",486-286-1127,1832,15,0,0,3,5.147309168,18,0,3,1,0,1,0,1.583556496,4
Ryan Phillips,684-16-5699,"374 Lisa Trafficway Suite 565, Brandonmouth, LA 74774",477-403-5736,1833,17,1,0,3,13.87019674,11,0,1,0,0,1,0,1.723385686,4
Brent Lee,321-12-2352,"23951 Vickie Vista, South James, HI 31772",501-625-4076,1834,18,1,2,1,0.794224151,3,1,3,1,0,0,0,2.876055005,2
Martin Weaver,140-90-7183,"07166 Eaton Trail, North Alyssa, MA 54965",935-505-4000,1835,15,0,0,2,16.78816075,15,0,1,0,0,0,0,1.88899193,4
Andrew Washington,644-42-1853,"28145 Larry Brooks Suite 286, Lake Jamesshire, TX 22126",488-681-8829,1836,18,1,0,1,8.96341694,24,0,3,1,1,0,0,1.369369967,4
Travis Cruz,727-88-4671,"6615 Nguyen Lake, Danielsberg, NY 57242",692-496-8804,1837,17,0,0,1,12.73385829,10,1,2,0,0,0,0,2.550546234,2
Christopher Silva,790-97-2233,"81632 Bryan Trail Apt. 599, Fritzchester, ID 67383",443-707-9994,1838,15,1,0,3,4.424756396,21,1,2,1,1,1,1,1.943573341,4
Jason Foster,603-91-8393,"8941 George Track Suite 559, Ryanside, OK 19791",236-963-6795,1839,18,1,1,3,13.54147425,3,1,3,1,0,0,1,3.310401269,1
Andrew Beard,417-70-7231,"16952 Thomas Field, Willisburgh, NY 22511",430-451-8109,1840,15,1,1,2,15.44480552,16,0,1,0,0,0,0,1.418938675,4
Dean Hunt,230-65-0194,"95286 Roberts Dale, Jasminefurt, AZ 68223",970-310-2333,1841,17,0,0,0,9.464263738,7,0,1,0,1,0,0,2.353054655,3
Michael Washington,760-99-8407,"092 Michael Mountains, Lake Frankfurt, IN 12798",227-844-7869,1842,18,1,0,3,12.35453848,13,0,2,0,0,1,0,1.752886206,4
Eric Gould,246-35-9982,"98285 Young Valleys, Perezbury, CO 06802",498-128-2815,1843,15,1,0,2,9.126518476,26,0,1,1,0,1,0,0.513962989,4
Haley Burch,264-48-5267,"689 Dickerson Canyon Apt. 998, Lake Williamview, ME 09544",360-905-6065,1844,17,1,0,1,17.88182739,1,0,2,0,0,0,0,3.021954868,1
Brandon Gonzalez,532-70-6118,"96152 Theresa Path, Thomastown, NM 27253",329-274-2906,1845,15,0,0,2,9.95738361,10,0,1,0,1,0,1,1.834749448,4
Michelle Aguirre,163-51-6263,"003 Cassidy Ports Apt. 736, South Joshua, ME 15722",745-330-5319,1846,15,0,3,0,16.83617418,10,0,3,0,0,0,0,2.275700147,3
Stephen Wilson,029-72-4784,"755 York Highway Apt. 297, Fisherside, PA 74398",822-370-6538,1847,16,1,1,2,16.02704117,23,1,3,1,1,0,1,1.767646785,4
Christopher Banks,737-42-5406,"241 Good Port Suite 438, Wardburgh, DC 33323",321-131-9731,1848,16,0,1,2,8.210096427,21,0,0,1,0,1,0,1.353723074,4
Robert George,160-39-3726,"23729 Leslie Summit Apt. 454, West Amberbury, MS 04719",559-228-8951,1849,17,1,0,1,4.601689837,23,1,3,0,1,0,0,1.034201169,4
Marcus Miranda,656-19-4899,"95385 Lauren Freeway, North Cindystad, ND 87245",536-115-3474,1850,16,1,0,1,8.121642651,5,0,2,0,0,0,0,2.758341831,2
Laura Pitts,411-90-6158,"8127 Nancy Court, Port Dylanfurt, DE 97641",939-608-6378,1851,17,1,1,1,16.52434752,20,1,2,1,0,0,0,1.789966874,4
